spawn_id,entry,name,subname,map_id,zone_id,area_id,position_x,position_y,position_z,orientation,spawntimesecs,wander_distance,spawn_movement_type,spawn_npcflag,spawn_unit_flags,spawn_dynamicflags,minlevel,maxlevel,faction_template_id,template_npcflag,rank,creature_type,creature_family,type_flags,template_movement_type,template_unit_flags,flags_extra,ai_name,script_name,path_id,template_spawn_count
138738,32820,Wild Turkey,,0,12,57,-9818.85,181.23,22.8492,3.23508,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138739,32820,Wild Turkey,,0,12,12,-9808,-1257,35.589,3.087,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138740,32820,Wild Turkey,,0,12,62,-9808,-931,39.855,0.515,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138741,32820,Wild Turkey,,0,12,60,-9808,700.085,33.112,4.485,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138742,32820,Wild Turkey,,0,12,62,-9806,-932,39.941,1.082,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138743,32820,Wild Turkey,,0,12,62,-9806,-927,39.94,4.34,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138744,32820,Wild Turkey,,0,12,63,-9806,444.748,36.487,4.376,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138745,32820,Wild Turkey,,0,12,63,-9803,369.894,39.797,0.106,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138746,32820,Wild Turkey,,0,12,60,-9803,698.179,33.112,4.377,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138747,32820,Wild Turkey,,0,12,12,-9801,-339,50.996,2.859,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138748,32820,Wild Turkey,,0,12,57,-9828.89,215.772,15.5806,4.06545,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138749,32820,Wild Turkey,,0,12,63,-9801,428.308,37.763,5.009,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138750,32820,Wild Turkey,,0,12,12,-9800,-1545,40.87,6.055,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138751,32820,Wild Turkey,,0,12,12,-9800,-69,25.769,2.678,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138752,32820,Wild Turkey,,0,12,12,-9799,-84,25.817,2.924,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138753,32820,Wild Turkey,,0,12,57,-9799,109.791,24.437,2.13,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138754,32820,Wild Turkey,,0,12,57,-9825.36,199.121,13.9991,5.394,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138755,32820,Wild Turkey,,0,12,12,-9798,-1566,37.678,4.835,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138756,32820,Wild Turkey,,0,12,12,-9798,-71,25.992,2.625,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138757,32820,Wild Turkey,,0,12,63,-9798,460.417,36.02,1.952,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138758,32820,Wild Turkey,,0,12,12,-9797,-1545,41.124,6.074,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138759,32820,Wild Turkey,,0,12,57,-9797,99.441,27.848,3.72,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138760,32820,Wild Turkey,,0,12,57,-9797,140.117,23.51,0.629,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138761,32820,Wild Turkey,,0,12,798,-9796,-1328,44.102,3.989,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138762,32820,Wild Turkey,,0,12,12,-9796,-92,26.825,4.658,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138763,32820,Wild Turkey,,0,12,57,-9768.37,231.5,46.3995,2.64377,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138764,32820,Wild Turkey,,0,12,57,-9795,109.769,46.1,1.688,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138765,32820,Wild Turkey,,0,12,63,-9795,470.588,35.875,5.219,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138766,32820,Wild Turkey,,0,12,12,-9793,-76,26.349,0.763,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138767,32820,Wild Turkey,,0,12,62,-9790,-891,40.109,0.336,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138768,32820,Wild Turkey,,0,12,60,-9790,811.494,25.983,5.441,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138769,32820,Wild Turkey,,0,12,12,-9789,-52,26.779,3.638,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138770,32820,Wild Turkey,,0,12,57,-9788,111.106,46.738,4.66,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138771,32820,Wild Turkey,,0,12,12,-9787,-555,32.218,1.918,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138772,32820,Wild Turkey,,0,12,63,-9787,446.78,37.712,3.265,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138773,32820,Wild Turkey,,0,12,60,-9787,731.342,33.005,2.531,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138774,32820,Wild Turkey,,0,12,12,-9786,-338,52.05,3.137,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138775,32820,Wild Turkey,,0,12,12,-9785,-1131,35.206,4.418,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138776,32820,Wild Turkey,,0,12,12,-9785,-369,53.851,0.932,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138777,32820,Wild Turkey,,0,12,12,-9785,-312,47.715,1.767,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138778,32820,Wild Turkey,,0,12,12,-9784,-1540,43.124,6.088,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138779,32820,Wild Turkey,,0,12,62,-9784,-984,40.225,2.491,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138780,32820,Wild Turkey,,0,12,60,-9784,583.306,37.658,0,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138781,32820,Wild Turkey,,0,12,12,-9783,-643,38.064,3.106,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138782,32820,Wild Turkey,,0,12,12,-9783,-206,40.169,4.714,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138783,32820,Wild Turkey,,0,12,57,-9783,108.722,46.037,1.602,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138784,32820,Wild Turkey,,0,12,12,-9782,-1214,40.11,4.743,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138785,32820,Wild Turkey,,0,12,12,-9781,-340,52.759,6.267,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138786,32820,Wild Turkey,,0,12,12,-9781,38.677,34.476,3.719,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138787,32820,Wild Turkey,,0,12,60,-9781,818.493,25.876,5.222,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138788,32820,Wild Turkey,,0,12,62,-9780,-713,37.885,4.901,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138789,32820,Wild Turkey,,0,12,12,-9774,42.294,35.31,3.105,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138790,32820,Wild Turkey,,0,12,62,-9773,-877,39.698,0.241,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138791,32820,Wild Turkey,,0,12,12,-9773,-663,38.65,4.342,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138792,32820,Wild Turkey,,0,12,12,-9773,-625,38.944,4.624,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138793,32820,Wild Turkey,,0,12,12,-9773,-85,28.616,5.453,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138794,32820,Wild Turkey,,0,12,62,-9772,-741,39.829,5.986,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138795,32820,Wild Turkey,,0,12,62,-9771,-857,39.585,4.254,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138796,32820,Wild Turkey,,0,12,12,-9771,-579,36.326,3.167,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138797,32820,Wild Turkey,,0,12,57,-9771,111.906,47.054,2.732,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138798,32820,Wild Turkey,,0,12,12,-9758.04,191.688,51.0349,3.51339,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138799,32820,Wild Turkey,,0,12,57,-9770,205.796,46.15,3.377,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138800,32820,Wild Turkey,,0,12,12,-9769,-1566,41.704,5.201,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138801,32820,Wild Turkey,,0,12,12,-9769,-77,28.542,4.893,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138802,32820,Wild Turkey,,0,12,62,-9765,-740,40.328,1.356,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138803,32820,Wild Turkey,,0,12,12,-9765,-640,40.579,3.144,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138804,32820,Wild Turkey,,0,12,12,-9764,-1627,47.481,2.482,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138805,32820,Wild Turkey,,0,12,12,-9764,-580,37.913,5.737,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138806,32820,Wild Turkey,,0,12,12,-9763,325.363,43.322,2.428,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138807,32820,Wild Turkey,,0,12,12,-9762,54.415,38.711,1.661,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138808,32820,Wild Turkey,,0,12,62,-9761,-1015,40.758,1.741,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138809,32820,Wild Turkey,,0,12,62,-9761,-948,39.179,5.835,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138810,32820,Wild Turkey,,0,12,12,-9759,-643,40.987,6.268,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138811,32820,Wild Turkey,,0,12,12,-9758,-137,32.806,0.543,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138812,32820,Wild Turkey,,0,12,12,-9758,-73,30.879,3.776,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138813,32820,Wild Turkey,,0,12,62,-9757,-734,40.014,1.117,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138814,32820,Wild Turkey,,0,12,12,-9757,212.414,47.7,0.285,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138815,32820,Wild Turkey,,0,12,62,-9756,-743,41.258,3.814,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138816,32820,Wild Turkey,,0,12,798,-9754,-1314,47.153,3.479,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138817,32820,Wild Turkey,,0,12,12,-9754,83.393,42.845,3.962,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138818,32820,Wild Turkey,,0,12,12,-9753,-265,46.591,4.372,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138819,32820,Wild Turkey,,0,12,798,-9752,-1450,49.442,5.795,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138820,32820,Wild Turkey,,0,12,12,-9752,-219,44.307,5.562,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138821,32820,Wild Turkey,,0,12,12,-9752,317.84,44.536,1.763,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138822,32820,Wild Turkey,,0,12,62,-9751,-747,41.764,5.172,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138823,32820,Wild Turkey,,0,12,62,-9750,-749,41.764,5.17,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138824,32820,Wild Turkey,,0,12,12,-9750,317.248,44.883,6.075,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138825,32820,Wild Turkey,,0,12,12,-9750,520.191,35.408,4.794,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138826,32820,Wild Turkey,,0,12,12,-9749,-147,35.487,1.987,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138827,32820,Wild Turkey,,0,12,57,-9826.07,186.314,12.2822,1.2734,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138828,32820,Wild Turkey,,0,12,62,-9748,-753,41.264,5.73,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138829,32820,Wild Turkey,,0,12,12,-9748,-348,54.392,0.792,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138830,32820,Wild Turkey,,0,12,12,-9748,311.153,45.449,6.103,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138831,32820,Wild Turkey,,0,12,798,-9747,-1530,49.29,4.695,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138832,32820,Wild Turkey,,0,12,62,-9747,-918,39.343,6.169,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138833,32820,Wild Turkey,,0,12,12,-9747,103.541,45.928,0.122,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138834,32820,Wild Turkey,,0,12,57,-9851.49,213.185,14.1337,2.54401,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138835,32820,Wild Turkey,,0,12,57,-9744,87.153,12.71,6.018,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138836,32820,Wild Turkey,,0,12,12,-9743,-361,53.892,3.28,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138837,32820,Wild Turkey,,0,12,12,-9743,-1,37.689,2.205,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138838,32820,Wild Turkey,,0,12,12,-9743,430.639,38.11,3.056,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138839,32820,Wild Turkey,,0,12,62,-9742,-759,41.002,4.724,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138840,32820,Wild Turkey,,0,12,62,-9742,-725,40.918,1.935,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138841,32820,Wild Turkey,,0,12,62,-9741,-837,40.12,4.08,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138842,32820,Wild Turkey,,0,12,12,-9741,165.586,50.495,0.571,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138843,32820,Wild Turkey,,0,12,57,-9903.68,226.756,16.4163,0.336615,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138844,32820,Wild Turkey,,0,12,12,-9739,518.949,35.619,1.928,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138845,32820,Wild Turkey,,0,12,12,-9738,-1213,47.634,2.495,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138847,32820,Wild Turkey,,0,12,62,-9735,-989,42.063,0.381,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138848,32820,Wild Turkey,,0,12,12,-9735,-79,34.112,3.089,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138849,32820,Wild Turkey,,0,12,57,-9735,138.105,19.025,0.554,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138850,32820,Wild Turkey,,0,12,57,-9734,114.787,24.424,5.405,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138851,32820,Wild Turkey,,0,12,57,-9731,115.349,24.41,4.975,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138852,32820,Wild Turkey,,0,12,12,-9731,447.916,37.187,2.678,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138853,32820,Wild Turkey,,0,12,798,-9730,-1466,52.464,4.684,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138854,32820,Wild Turkey,,0,12,12,-9730,-259,47.41,2.503,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138855,32820,Wild Turkey,,0,12,12,-9730,103.062,46.948,5.309,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138856,32820,Wild Turkey,,0,12,12,-9730,341.769,43.205,2.423,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138857,32820,Wild Turkey,,0,12,12,-9729,437.74,37.602,2.513,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138858,32820,Wild Turkey,,0,12,798,-9728,-1553,52.11,6.186,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138859,32820,Wild Turkey,,0,12,62,-9728,-746,41.971,0.902,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138860,32820,Wild Turkey,,0,12,12,-9728,290.418,48.336,1.483,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138861,32820,Wild Turkey,,0,12,12,-9727,-1089,38.716,2.975,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138862,32820,Wild Turkey,,0,12,12,-9727,40.062,39.599,3.984,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138863,32820,Wild Turkey,,0,12,12,-9727,474.598,35.212,2.846,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138864,32820,Wild Turkey,,0,12,120,-9727,720.553,28.913,6.131,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138865,32820,Wild Turkey,,0,12,12,-9726,-1129,39.08,2.512,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138866,32820,Wild Turkey,,0,12,120,-9726,712.112,29.85,2.776,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138867,32820,Wild Turkey,,0,12,798,-9724,-1310,48.816,0.756,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138868,32820,Wild Turkey,,0,12,12,-9724,-1112,40.213,3.67,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138869,32820,Wild Turkey,,0,12,62,-9724,-930,38.308,2.72,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138870,32820,Wild Turkey,,0,12,12,-9723,-581,45.81,5.94,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138871,32820,Wild Turkey,,0,12,12,-9722,128.517,47.234,0.323,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138872,32820,Wild Turkey,,0,12,12,-9722,197.088,50.27,4.67,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138873,32820,Wild Turkey,,0,12,12,-9722,256.462,49.063,1.155,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138874,32820,Wild Turkey,,0,12,12,-9721,23.362,39.87,5.61,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138875,32820,Wild Turkey,,0,12,12,-9721,428.239,38.853,0,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138876,32820,Wild Turkey,,0,12,60,-9721,745.296,30.548,5.925,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138877,32820,Wild Turkey,,0,12,12,-9720,-1205,49.588,5.101,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138878,32820,Wild Turkey,,0,12,12,-9720,429.388,38.745,2.756,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138879,32820,Wild Turkey,,0,12,12,-9719,-395,50.859,0.383,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138880,32820,Wild Turkey,,0,12,12,-9718,-85,36.09,3.028,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138881,32820,Wild Turkey,,0,12,12,-9718,371.821,42.544,5.649,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138882,32820,Wild Turkey,,0,12,798,-9717,-1490,50.84,4.318,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138883,32820,Wild Turkey,,0,12,798,-9717,-1303,50.725,4.052,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138884,32820,Wild Turkey,,0,12,60,-9717,755.86,30.836,4.349,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138885,32820,Wild Turkey,,0,12,12,-9716,-1144,40.123,0.638,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138886,32820,Wild Turkey,,0,12,62,-9716,-818,43.924,1.439,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138887,32820,Wild Turkey,,0,12,798,-9715,-1537,54.61,0.335,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138888,32820,Wild Turkey,,0,12,62,-9715,-716,45.383,1.985,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138889,32820,Wild Turkey,,0,12,12,-9715,-245,48.313,0.157,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138890,32820,Wild Turkey,,0,12,12,-9714,-7,38.999,6.216,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138891,32820,Wild Turkey,,0,12,12,-9714,410.541,40.489,5.066,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138892,32820,Wild Turkey,,0,12,12,-9713,-646,46.941,5.807,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138893,32820,Wild Turkey,,0,12,12,-9712,-660,46.67,0.96,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138894,32820,Wild Turkey,,0,12,12,-9712,-181,43.842,3.608,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138895,32820,Wild Turkey,,0,12,12,-9712,-113,36.01,5.03,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138896,32820,Wild Turkey,,0,12,60,-9712,579.657,37.595,0.698,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138897,32820,Wild Turkey,,0,12,798,-9711,-1546,56.61,1.215,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138898,32820,Wild Turkey,,0,12,12,-9711,245.09,49.688,5.531,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138899,32820,Wild Turkey,,0,12,12,-9709,-515,53.228,5.221,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138900,32820,Wild Turkey,,0,12,12,-9708,-375,53.215,4.519,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
138901,32820,Wild Turkey,,0,12,120,-9708,726.474,30.275,0.921,300,20,1,0,0,0,1,1,188,0,0,1,0,0,0,0,64,SmartAI,,NULL,1448
