"position_x;""position_y"";""position_z"";""orientation"";""map"";""name""",,,
"465,986;""-803","327"";""21","1768"";""1","43801"";""1642"";""Zebahari"""
"-836,323;""-1176","19"";""0","83125"";""0","99582"";""1642"";""Atalgral"""
"-1580,37;""-1198","01"";""1","72586"";""3","93243"";""1642"";""TalanjisRebuke"""
"-477,316;""576","838"";""220","353"";""3","15488"";""1642"";""Zuldazar"""
"625,044;""1253","41"";""99","8346"";""6","27532"";""1841"";""TheUnderrot"""
"-848,182;""2073","24"";""725","145"";""1","51788"";""1763"";""AtaldazarDungeon"""
"-1583,32;""-1005","08"";""73","8218"";""2","46825"";""1754"";""FreeHoldDungeon"""
"4167,2;""-1238","53"";""186","894"";""4","73095"";""1864"";""ShrineOfTheStormDungeon"""
"3192,07;""3150","86"";""121","327"";""0","01091"";""1877"";""TempleOfSethralissDungeon"""
"3169,07;""3151","21"";""121","542"";""6","28316"";""1642"";""TempleOfSethraliss"""
"86,4305;""-2928","49"";""1","71303"";""1","32861"";""1771"";""TolDagorDungeon"""
"-624,06;""-259","431"";""236","03"";""0","00859"";""1862"";""WaycrestManorDungeon"""
"-3265,45;""-2754","5"";""12","6062"";""0","280862"";""0"";""GreenwardensGrove"""
"-4121,85;""-2762","32"";""17","9311"";""4","48274"";""0"";""SlabchiselsSurvey"""
"-3209;""-4997","95"";""119","817"";""1","53891"";""0"";""Thundermar"""
"-2808,37;""-5380","95"";""173","717"";""0","34903"";""0"";""Kirthaven"""
"4325,46;""-620","53"";""-281","4"";""1","51756"";""1468"";""VaultOfWardens"""
"-446,1;""-2607","1"";""0","48"";""0","103"";""2175"";""ExilesReach"""
"-8888,98;""-0","54"";""94","39"";""0"";""0"";""NorthshireAbbey""",
"-8841,06;""489","656"";""109","607"";""0"";""0"";""StormwindElwynn""",
"16391,8;""16341","2"";""69","44"";""0"";""0"";""ProgrammerIsle""",
"-10551,9;""1034","39"";""56","9543"";""0"";""0"";""SentinelHillWestfall""",
"-9429,1;""-2231","4"";""68","65"";""0"";""0"";""LakeshireRedridge""",
"-4821,78;""-1155","44"";""502","21"";""0"";""0"";""IronforgeDunMorogh""",
"-3787,81;""-777","696"";""1","5582"";""0"";""0"";""MenethilHarborWetlands""",
"-5421,91;""-2930","01"";""347","25"";""0"";""0"";""ThelsamarLochModan""",
"-14271,8;""299","87"";""31","09"";""0"";""0"";""BootyBayStranglethorn""",
"478,86;""1536","59"";""131","32"";""0"";""0"";""TheSepulcherSilverpineForest""",
"1568,62;""267","97"";""-43","1"";""0"";""0"";""UndercityTirisfal""",
"-10515,5;""-1261","65"";""41","34"";""0"";""0"";""DarkshireDuskwood""",
"-17,7066;""-874","203"";""59","0056"";""0"";""0"";""TarrenMillHillsbrad""",
"-711,48;""-515","48"";""26","11"";""0"";""0"";""SouthshoreHillsbrad""",
"2253,4;""-5344","9"";""83","38"";""0"";""0"";""EasternPlaguelands""",
"-1240,53;""-2515","11"";""22","16"";""0"";""0"";""RefugePointeArathi""",
"-916,29;""-3496","89"";""70","45"";""0"";""0"";""HammerfallArathi""",
"-14444,3;""509","62"";""26","2"";""0"";""0"";""BootyBayStranglethorn""",
"-14473;""464","15"";""36","43"";""0"";""0"";""BootyBayStranglethorn""",
"-12414,2;""146","29"";""3","28"";""0"";""0"";""GromgolStranglethorn""",
"-6676,87;""-2433","37"";""272","771"";""0"";""0"";""NewKargathBadlands""",
"-1197,21;""29","71"";""176","95"";""0"";""1"";""ThunderBluffMulgore""",
"1798,27;""-4363","27"";""102","848"";""0"";""1"";""OrgrimmarDurotar""",
"-6666;""-2222","3"";""278","6"";""0"";""0"";""GenericWorldTarget002""",
"-441,8;""-2596","08"";""96","06"";""0"";""1"";""TheCrossroadsNorthernBarrens""",
"7459,9;""-326","56"";""8","09"";""0"";""1"";""LordanelDarkshore""",
"8383,75;""980","964"";""30","8292"";""0"";""1"";""RuttheranVillageTeldrassil""",
"2827,34;""-289","24"";""107","16"";""0"";""1"";""AstranaarAshenvale""",
"966,57;""1040","32"";""104","27"";""0"";""1"";""SunRockRetreatStonetalonMountains""",
"-4310,61;""-927","064"";""81","1796"";""0"";""1"";""WestreachSummitThousandNeedles""",
"-4996,88;""73","9427"";""99","8385"";""0"";""1"";""ShadeboughFeralas""",
"-3825,37;""-4516","58"";""10","44"";""0"";""1"";""TheramoreDustwallowMarsh""",
"2147,25;""1537","87"";""341","24"";""0"";""1"";""ThaldarahOverlookStonetalonMountains""",
"-1965,17;""-5824","29"";""-1","06"";""0"";""1"";""TransportBootyBay""",
"1320,07;""-4649","2"";""21","57"";""0"";""1"";""TransportOrgrimmar""",
"-8644,62;""433","28"";""59","46"";""0"";""0"";""GenericWorldTarget001""",
"139,24;""1325","82"";""193","5"";""0"";""1"";""NijelsPointDesolace""",
"-1767,64;""3263","89"";""4","94"";""0"";""1"";""ShadowpreyVillageDesolace""",
"-7185,97;""-3768","24"";""9","30053"";""0"";""1"";""GadgetzanTanaris""",
"-7094,03;""-3813","69"";""9","49695"";""0"";""1"";""GadgetzanTanaris""",
"-4467,04;""2188","64"";""17","8939"";""0"";""1"";""FeathermoonFeralas""",
"-4419,86;""199","31"";""25","06"";""0"";""1"";""CampMojacheFeralas""",
"283,74;""-2002","76"";""194","74"";""0"";""0"";""AeriePeakTheHinterlands""",
"3547,2;""-6294","66"";""0","754245"";""0"";""1"";""BilgewaterHarborAzshara""",
"-11112,3;""-3435","74"";""79","09"";""0"";""0"";""NethergardeKeepBlastedLands""",
"-986,43;""-547","86"";""-3","86"";""0"";""0"";""TransportSouthshore""",
"-12418,8;""235","43"";""1","12"";""0"";""0"";""TransportGromgol""",
"5123,51;""-321","181"";""359","54"";""0"";""1"";""BloodvenomPostFelwood[DISABLEDin4x]""",
"7458,45;""-2487","21"";""462","33"";""0"";""1"";""Moonglade""",
"6796,8;""-4742","39"";""701","5"";""0"";""1"";""EverlookWinterspring""",
"6813,06;""-4611","12"";""710","67"";""0"";""1"";""EverlookWinterspring""",
"-4203,87;""3284"";""-12","86"";""0"";""1"";""TransportFeathermoon""",,
"-3147,39;""-2842","18"";""34","61"";""0"";""1"";""BrackenwallVillageDustwallowMarsh""",
"-10457;""-3279","25"";""21","35"";""0"";""0"";""StonardSwampofSorrows""",
"8701,51;""991","37"";""14","21"";""0"";""1"";""FishingVillageTeldrassil""",
"3351,82;""1052","3"";""3","07"";""0"";""1"";""ZoramgarOutpostAshenvale""",
"574,21;""-46","65"";""37","61"";""0"";""30"";""DunBaldarAlteracValley""",
"-1335,44;""-319","69"";""90","66"";""0"";""30"";""FrostwolfKeepAlteracValley""",
"2302,39;""-2524","55"";""104","4"";""0"";""1"";""SplintertreePostAshenvale""",
"7793,61;""-2403","47"";""489","32"";""0"";""1"";""NighthavenMoonglade""",
"7787,72;""-2404","1"";""489","56"";""0"";""1"";""NighthavenMoonglade""",
"2721,99;""-3880","64"";""100","87"";""0"";""1"";""TalrendisPointAzsharaNEVERin4x""",
"6214,32;""-1874","28"";""565","956"";""0"";""1"";""TalonbranchGladeFelwood""",
"931,32;""-1430","11"";""64","67"";""0"";""0"";""ChillwindCampWesternPlaguelands""",
"2271,09;""-5340","8"";""87","11"";""0"";""0"";""LightsHopeChapelEasternPlaguelands""",
"2270,2;""-5343","11"";""86","9733"";""0"";""0"";""LightsHopeChapelEasternPlaguelands""",
"7470,39;""-2123","38"";""492","34"";""0"";""1"";""Moonglade""",
"-7504,03;""-2187","54"";""165","53"";""0"";""0"";""FlameCrestBurningSteppes""",
"-8364,61;""-2738","35"";""185","46"";""0"";""0"";""MorgansVigilBurningSteppes""",
"-6811,39;""836","74"";""49","81"";""0"";""1"";""CenarionHoldSilithus""",
"-6761,83;""772","03"";""88","91"";""0"";""1"";""CenarionHoldSilithus""",
"-6552,59;""-1168","27"";""309","31"";""0"";""0"";""ThoriumPointSearingGorge""",
"-6554,93;""-1100","05"";""309","57"";""0"";""0"";""ThoriumPointSearingGorge""",
"-635,26;""-4720","5"";""5","38"";""0"";""0"";""RevantuskVillageTheHinterlands""",
"-2152,35;""-1724","34"";""92","528"";""0"";""1"";""VendettaPointSouthernBarrens""",
"3133,31;""-3399","93"";""139","53"";""0"";""0"";""Naxxramas""",
"-7548,05;""-1541","13"";""-271","05"";""0"";""1"";""MarshalsStandUnGoroCrater""",
"-894,59;""-3773","01"";""11","48"";""0"";""1"";""RatchetNorthernBarrens""",
"9375,24;""-7165","89"";""9","03"";""0"";""530"";""SilvermoonCity""",
"7594,47;""-6784","29"";""86","46"";""0"";""530"";""TranquillienGhostlands""",
"2965,55;""-3033","61"";""126","929"";""0"";""0"";""PlaguewoodTowerEasternPlaguelands""",
"3134,26;""-4354","78"";""133","463"";""0"";""0"";""NorthpassTowerEasternPlaguelands""",
"2524,44;""-4769","56"";""104","087"";""0"";""0"";""EastwallTowerEasternPlaguelands""",
"1876,4;""-3693","32"";""157","687"";""0"";""0"";""CrownGuardTowerEasternPlaguelands""",
"-4284,01;""-11194","7"";""13","01"";""0"";""530"";""TransportExodar""",
"-3996,01;""-11893"";""0","22"";""0"";""530"";""QuestAzuremystShamanTarget""",,
"-3679,31;""-11413"";""310","57"";""0"";""530"";""QuestAzuremystShamanStart""",,
"-1933,27;""-11954","6"";""57","19"";""0"";""530"";""BloodWatchBloodmystIsle""",
"-3867,56;""-11641","1"";""-137","664"";""0"";""530"";""TheExodar""",
"-146,29;""5532","56"";""30","89"";""0"";""530"";""ZangarmarshQuestAstheCrowFlies""",
"-145,23;""5533","03"";""30","95"";""0"";""530"";""ZangarmarshQuestAstheCrowFliesEnd""",
"-3968,37;""-11929","2"";""-1","22"";""0"";""530"";""QuestElekkPathtoKessel""",
"-2662,3;""-12144","6"";""16","91"";""0"";""530"";""QuestElekktoKesselTarget""",
"228,5;""2633","57"";""87","67"";""0"";""530"";""ThrallmarHellfirePeninsula""",
"-673,42;""2717","27"";""94","18"";""0"";""530"";""HonorHoldHellfirePeninsula""",
"199,16;""4241","56"";""121","75"";""0"";""530"";""TempleofTelhamatHellfirePeninsula""",
"-587,41;""4101","01"";""91","37"";""0"";""530"";""FalconWatchHellfirePeninsula""",
"-1810,16;""8032","11"";""-25","95"";""0"";""530"";""NagrandPvPAttackRunStart1""",
"-1824,18;""8049","29"";""-26","85"";""0"";""530"";""NagrandPvPAttackRunEnd1""",
"-1513,4;""8140","93"";""-19","6"";""0"";""530"";""NagrandPvPAttackRunStart2""",
"-1511,26;""8149","71"";""-18","58"";""0"";""530"";""NagrandPvPAttackRunEnd2""",
"-1387,07;""7782","41"";""-11","47"";""0"";""530"";""NagrandPvPAttackRunStart3""",
"-1376,72;""7771","17"";""-10","08"";""0"";""530"";""NagrandPvPAttackRunEnd3""",
"-1656,6;""7724","91"";""-15","59"";""0"";""530"";""NagrandPvPAttackRunStart4""",
"-1658,9;""7724","71"";""-15","79"";""0"";""530"";""NagrandPvPAttackRunEnd4""",
"9335,83;""-7883","07"";""74","91"";""0"";""530"";""EversongDuskwitherTeleport""",
"9335,67;""-7809","71"";""136","57"";""0"";""530"";""EversongDuskwitherTeleportEnd""",
"-1544,36;""8792","07"";""35","22"";""0"";""530"";""QuestNethrandamusStart""",
"-1544,36;""8792","09"";""35","22"";""0"";""530"";""QuestNethrandamusEndTarget""",
"2384,73;""1169","38"";""66","86"";""0"";""560"";""QuestCavernsofTimeOHBegin""",
"2014,65;""239","65"";""68","52"";""0"";""560"";""QuestCavernsofTimeOHEnd""",
"213,75;""6063","75"";""148","31"";""0"";""530"";""TelredorZangarmarsh""",
"219,45;""7816"";""22","72"";""0"";""530"";""ZabrajinZangarmarsh""",,
"-2729;""7305","3"";""88","64"";""0"";""530"";""TelaarNagrand""",
"-1261,09;""7133","39"";""57","34"";""0"";""530"";""GaradarNagrand""",
"-2987,24;""3872","78"";""9","13"";""0"";""530"";""AllerianStrongholdTerokkarForest""",
"3082,31;""3596","11"";""144","02"";""0"";""530"";""Area52Netherstorm""",
"-3018,62;""2557","09"";""79","09"";""0"";""530"";""ShadowmoonVillageShadowmoonValley""",
"-3982,07;""2156","47"";""105","15"";""0"";""530"";""WildhammerStrongholdShadowmoonValley""",
"2183,65;""6794","46"";""183","28"";""0"";""530"";""SylvanaarBladesEdgeMountains""",
"2446,37;""6020","93"";""154","34"";""0"";""530"";""ThunderlordStrongholdBladesEdgeMountains""",
"-2567,33;""4423","83"";""39","33"";""0"";""530"";""StonebreakerHoldTerokkarForest""",
"-1837,23;""5301","9"";""-12","43"";""0"";""530"";""ShattrathTerokkarForest""",
"-327,35;""1020","49"";""54","25"";""0"";""530"";""HellfirePeninsulaTheDarkPortal""",
"-178,09;""1026","72"";""54","19"";""0"";""530"";""HellfirePeninsulaTheDarkPortal""",
"-25,51;""2133","45"";""112","6"";""0"";""530"";""QuestHordeHellfireStart""",
"-25,6;""2133","4"";""112","58"";""0"";""530"";""QuestHordeHellfireEnd""",
"-673,73;""1855","29"";""68","97"";""0"";""530"";""QuestHellfirePeninsulaAlliancePathStart""",
"-673,75;""1855","32"";""68","96"";""0"";""530"";""QuestHellfirePeninsulaAllianceEnd""",
"-27,65;""2126","57"";""111","85"";""0"";""530"";""QuestHellfireAerialMissionHordeStart""",
"-27,52;""2126","5"";""111","88"";""0"";""530"";""QuestHellfireAerialMissionHordeEnd""",
"298,5;""1501","26"";""-14","28"";""0"";""530"";""QuestHellfireAerialMissionAllianceStart""",
"298,59;""1501","13"";""-14","25"";""0"";""530"";""QuestHellfireAerialMissionAllianceEnd""",
"4157,58;""2959","69"";""352","08"";""0"";""530"";""TheStormspireNetherstorm""",
"-3065,6;""749","42"";""-10","1"";""0"";""530"";""AltarofShatarShadowmoonValley""",
"-1316,84;""2358","62"";""88","96"";""0"";""530"";""SpinebreakerRidgeHellfirePeninsula""",
"-29,16;""2125","72"";""111","47"";""0"";""530"";""HellfirePeninsulaReaversFall""",
"-8360,73;""-4327","73"";""-208","33"";""0"";""1"";""QuestCavernsofTimeIntroFlightPathEnd""",
"-8162,01;""-4796","23"";""35","78"";""0"";""1"";""QuestCavernsofTimeIntroFlightPathStart""",
"3079,01;""3599","08"";""144","07"";""0"";""530"";""QuestNetherstormStealthFlightBegin""",
"2235,34;""2793","77"";""128","03"";""0"";""530"";""QuestNetherstormStealthFlightEnd""",
"509,17;""1988","69"";""109","62"";""0"";""530"";""HellfirePeninsulaForceCampBeachHead""",
"298,46;""1501","18"";""-14","28"";""0"";""530"";""ShatterPointHellfirePeninsulaBeachAssault""",
"276,2;""1486","91"";""-15","1"";""0"";""530"";""ShatterPointHellfirePeninsula""",
"2974,95;""1848","24"";""141","28"";""0"";""530"";""CosmowrenchNetherstorm""",
"91,67;""5214","92"";""23","1"";""0"";""530"";""SwampratPostZangarmarsh""",
"4262,39;""2136","92"";""139","44"";""0"";""530"";""QuestNetherstormManaforgeUltrisStart""",
"4266,7;""2133","38"";""138","82"";""0"";""530"";""QuestNetherstormManaforgeUltrisEnd""",
"4267,14;""2133","03"";""138","77"";""0"";""530"";""QuestNetherstormManaforgeUltrisSecondPassEnd""",
"1857,35;""5531","87"";""277","01"";""0"";""530"";""ToshleysStationBladesEdgeMountains""",
"2277,74;""5983","35"";""142","6"";""0"";""530"";""QuestBladesEdgeVisionGuideStart""",
"2278,56;""5983","71"";""142","57"";""0"";""530"";""QuestBladesEdgeVisionGuideEnd""",
"-4073,17;""1123","61"";""42","47"";""0"";""530"";""SanctumoftheStarsShadowmoonValley""",
"2976,01;""5501","13"";""143","67"";""0"";""530"";""EvergroveBladesEdgeMountains""",
"-4100,27;""950","38"";""22","11"";""0"";""530"";""QuestNetherDragonAllyEnd""",
"2028,79;""4705","27"";""150","51"";""0"";""530"";""MokNathalVillageBladesEdgeMountains""",
"966,67;""7399","16"";""29","14"";""0"";""530"";""OreborHarborageZangarmarsh""",
"3972,84;""-1324","51"";""244","803"";""0"";""1"";""EmeraldSanctuaryFelwood""",
"3000,25;""-3202","41"";""189","77"";""0"";""1"";""ForestSongAshenvale""",
"-9441,18;""65","05"";""56","18"";""0"";""0"";""Filming""",
"-5224,53;""631","85"";""48","36"";""0"";""530"";""QuestNetherwingLedgeMineCartRideSouthStart""",
"-5185,71;""172","95"";""-11","57"";""0"";""530"";""QuestNetherwingLedgeMineCartRideSouthEnd""",
"-3364,68;""3650","18"";""284","78"";""0"";""530"";""Skettis""",
"2531,1;""7322","09"";""373","64"";""0"";""530"";""OgriLa""",
"-5141,36;""620","11"";""82","7"";""0"";""530"";""QuestYarzillFlightStart""",
"-1636,09;""5275","87"";""-41","1"";""0"";""530"";""QuestYarzillFlightStartEnd""",
"784,89;""-5066","18"";""-7","88"";""0"";""571"";""TransportHowlingFjord""",
"245,36;""-3309","2"";""0","91"";""0"";""571"";""QuestHowlingFjordTaurenCanoeStart""",
"-147,47;""-3587","36"";""0","34"";""0"";""571"";""QuestHowlingFjordTaurenCanoeEnd""",
"-4566,23;""-3226","05"";""34","7"";""0"";""1"";""MudsprocketDustwallowMarsh""",
"-3822,66;""-4511","33"";""10","84"";""0"";""1"";""QuestDustwallowAlcazSurveyStart""",
"-3822,71;""-4509","65"";""10","98"";""0"";""1"";""QuestDustwallowAlcazSurveyEnd""",
"1415,89;""-3082","49"";""121","91"";""0"";""571"";""QuestHowlingFjordBreaktheBlockadeZeppelin""",
"567,41;""-5010","97"";""11","5"";""0"";""571"";""ValgardePortHowlingFjord""",
"2468,77;""-5029","82"";""283","49"";""0"";""571"";""FortWildervarHowlingFjord""",
"1342,84;""-3287","9"";""174","45"";""0"";""571"";""WestguardKeepHowlingFjord""",
"1911,82;""-6179","07"";""24","61"";""0"";""571"";""QuestHowlingFjordFlighttotheWindrunnerStart""",
"1652,83;""-6512","11"";""18","48"";""0"";""571"";""QuestHowlingFjordFlighttotheWindrunnerEnd""",
"1912,78;""-6178","81"";""24","64"";""0"";""571"";""QuestHowlingFjordTestatSeaStart""",
"1913,9;""-6177","87"";""24","62"";""0"";""571"";""QuestHowlingFjordTestatSeaEnd""",
"401,12;""-4544","3"";""244","54"";""0"";""571"";""NewAgamandHowlingFjord""",
"1918,6;""-6175","89"";""24","41"";""0"";""571"";""VengeanceLandingHowlingFjord""",
"2652,89;""-4392","71"";""283","32"";""0"";""571"";""CampWinterhoofHowlingFjord""",
"1341,44;""-3288","57"";""174","45"";""0"";""571"";""QuestHowlingFjordMissionPlagueThisEnd""",
"1341,08;""-3288","37"";""174","45"";""0"";""571"";""QuestHowlingFjordMissionPlagueThisStart""",
"-11344;""-216","83"";""75","22"";""0"";""0"";""RebelCampStranglethornVale""",
"9283,1;""-9749","81"";""62","16"";""0"";""451"";""TestSP""",
"-9148,62;""243","04"";""87","39"";""0"";""0"";""TestSP2""",
"9405,83;""-9882","69"";""0"";""0"";""451"";""TestSP1""",,
"638,34;""-5074","57"";""-0","23"";""0"";""571"";""QuestHowlingFjordMcGoyverStart""",
"483,92;""-5913","1"";""308","61"";""0"";""571"";""QuestHowlingFjordMcGoyverEnd""",
"15992,4;""-16371","9"";""76","73"";""0"";""451"";""DevelopmentLandKyleRadueStart""",
"15991,7;""-16372"";""76","7"";""0"";""451"";""DevelopmentLandKyleRadueEnd""",,
"3505,3;""1990","83"";""65","1"";""0"";""571"";""QuestStarsRestWintergarde""",
"6789,79;""-7747","58"";""126","51"";""0"";""530"";""ZulAmanGhostlands""",
"-4348,01;""2427","29"";""6","64"";""0"";""1"";""TransportFeathermoonNEShip""",
"15,32;""-4043","79"";""0","1"";""0"";""571"";""QuestHowlingFjordSisterMercyStart""",
"15,32;""-4043","71"";""0","1"";""0"";""571"";""QuestHowlingFjordSisterMercyEnd""",
"13008,4;""-6911","81"";""9","58"";""0"";""530"";""QuestSunwellDailyDeadScarBombingStart""",
"13008,5;""-6912","2"";""9","58"";""0"";""530"";""QuestSunwellDailyDeadScarBombingEnd""",
"13007,5;""-6911","81"";""9","58"";""0"";""530"";""QuestSunwellDailyShipBombingStart""",
"13188;""-7047","04"";""4","79"";""0"";""530"";""QuestSunwellDailyShipBombingEnd""",
"13012,7;""-6908","37"";""9","58"";""0"";""530"";""ShatteredSunStagingArea""",
"690,99;""-3819","6"";""249","06"";""0"";""571"";""TransportHowlingFjordGondolaTop""",
"607,96;""-2906","17"";""38","54"";""0"";""571"";""TransportHowlingFjordGondolaBottom""",
"3465,66;""5901","76"";""144","17"";""0"";""571"";""AmberLedgeBoreanToBeryl""",
"3213,74;""6084","72"";""138"";""0"";""571"";""BerylPointBorean""",,
"3574,06;""5971","04"";""136","11"";""0"";""571"";""AmberLedgeBoreantoColdarra""",
"3575,44;""6661","64"";""195","19"";""0"";""571"";""TransitusShieldColdarra""",
"16625,6;""16862","9"";""46","98"";""0"";""451"";""TransportPattyMacDevTest""",
"2690,26;""889","81"";""4","61"";""0"";""571"";""TransportTuskarr01""",
"2690,33;""897","63"";""4","62"";""0"";""571"";""TransportTuskarr02""",
"2774,69;""6258","14"";""83","68"";""0"";""571"";""BoreanTundraWarsongHoldWolfStart""",
"3443,52;""4103","95"";""16","01"";""0"";""571"";""BoreanTundraWarsongHoldWolfEnd""",
"4130,62;""7372","31"";""534","11"";""0"";""571"";""ColdarraLedgeColdarra""",
"3575,56;""6651","84"";""195","21"";""0"";""571"";""TransitusShieldColdarraNOTUSED""",
"4026,95;""7085","54"";""165","54"";""0"";""571"";""ColdarraKeristraszatoMalygos""",
"3929,4;""6590","74"";""170","34"";""0"";""571"";""ColdarraKeristraszaLanding""",
"3109;""3819","54"";""23","24"";""0"";""571"";""BoreanTundraQuestDuskStart""",
"3614,3;""3670","12"";""35","78"";""0"";""571"";""BoreanTundraQuestDuskEnd""",
